agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246151875,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.3,0.172,BUY,False
3246151876,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.4,0.005,BUY,False
3246151877,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.5,0.008,BUY,False
3246151878,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.6,0.034,BUY,False
3246151879,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.7,0.005,BUY,False
3246151880,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.8,0.628,BUY,False
3246151881,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.9,0.431,BUY,False
3246151882,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.2,0.001,BUY,False
3246151883,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.3,0.003,BUY,False
3246151884,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.4,0.397,BUY,False
3246151885,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.5,0.012,BUY,False
3246151886,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.6,0.132,BUY,False
3246151887,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.7,0.259,BUY,False
3246151888,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.8,0.068,BUY,False
3246151889,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72543.9,0.006,BUY,False
3246151890,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72544.0,0.002,BUY,False
3246151891,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72544.4,0.206,BUY,False
3246151892,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72544.5,0.001,BUY,False
3246151893,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72544.6,0.005,BUY,False
3246151894,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72544.8,0.005,BUY,False
3246151895,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.0,0.257,BUY,False
3246151896,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.1,0.01,BUY,False
3246151897,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.2,0.001,BUY,False
3246151898,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.3,0.094,BUY,False
3246151899,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.4,0.104,BUY,False
3246151900,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.5,0.103,BUY,False
3246151901,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.6,0.006,BUY,False
3246151902,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.7,0.283,BUY,False
3246151903,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.8,0.002,BUY,False
3246151904,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72545.9,0.121,BUY,False
3246151905,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.0,0.15,BUY,False
3246151906,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.1,0.101,BUY,False
3246151907,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.2,0.092,BUY,False
3246151908,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72546.3,0.1,BUY,False
