agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
2907605954,2026-04-11T13:12:00.380000,1775913120380,ETHUSDT,2233.82,1.376,SELL,True
2907605955,2026-04-11T13:12:00.380000,1775913120380,ETHUSDT,2233.81,2.548,SELL,True
2907605956,2026-04-11T13:12:00.380000,1775913120380,ETHUSDT,2233.8,0.913,SELL,True
2907605957,2026-04-11T13:12:00.388000,1775913120388,ETHUSDT,2233.77,0.029,SELL,True
2907605958,2026-04-11T13:12:00.388000,1775913120388,ETHUSDT,2233.76,0.01,SELL,True
2907605959,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.75,0.01,SELL,True
2907605960,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.73,0.072,SELL,True
2907605961,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.72,0.023,SELL,True
2907605962,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.71,0.002,SELL,True
2907605963,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.7,0.02,SELL,True
2907605964,2026-04-11T13:12:00.391000,1775913120391,ETHUSDT,2233.69,0.01,SELL,True
2907605965,2026-04-11T13:12:00.400000,1775913120400,ETHUSDT,2233.68,7.412,SELL,True
2907605966,2026-04-11T13:12:00.401000,1775913120401,ETHUSDT,2233.67,0.018,SELL,True
2907605967,2026-04-11T13:12:00.401000,1775913120401,ETHUSDT,2233.66,0.01,SELL,True
2907605968,2026-04-11T13:12:00.401000,1775913120401,ETHUSDT,2233.65,2.718,SELL,True
2907605969,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.64,0.018,SELL,True
2907605970,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.63,3.33,SELL,True
2907605971,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.62,0.673,SELL,True
2907605972,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.6,0.023,SELL,True
2907605973,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.59,0.681,SELL,True
2907605974,2026-04-11T13:12:00.474000,1775913120474,ETHUSDT,2233.58,0.908,SELL,True
